year,district_city,area_type,women_crimes_assault_on_women_with_intent_to_outrage_her_modesty_incidents_i,women_crimes_assault_on_women_with_intent_to_outrage_her_modesty_victims_v,women_crimes_assault_on_women_with_intent_to_outrage_her_modesty_r_crime_rate,women_crimes_assault_on_women_i,women_crimes_assault_on_women_v,women_crimes_assault_on_women_r,women_crimes_sexual_harassment_total_i,women_crimes_sexual_harassment_total_v,women_crimes_sexual_harassment_total_r,women_crimes_sh_at_work_premises_i,women_crimes_sh_at_work_premises_v,women_crimes_sh_at_work_premises_r,women_crimes_sh_in_public_transport_i,women_crimes_sh_in_public_transport_v,women_crimes_sh_in_public_transport_r,women_crimes_sh_in_shelter_homes_for_women_and_children_i,women_crimes_sh_in_shelter_homes_for_women_and_children_v,women_crimes_sh_in_shelter_homes_for_women_and_children_r,women_crimes_sh_in_other_places_i,women_crimes_sh_in_other_places_v,women_crimes_sh_in_other_places_r,women_crimes_assault_or_use_of_criminal_force_on_women_with_intent_to_disrobe_sec_354b_ipc_i,women_crimes_assault_or_use_of_criminal_force_on_women_with_intent_to_disrobe_sec_354b_ipc_v,women_crimes_assault_or_use_of_criminal_force_on_women_with_intent_to_disrobe_sec_354b_ipc_r,women_crimes_voyeurism_i,women_crimes_voyeurism_v,women_crimes_voyeurism_r,women_crimes_stalking_i,women_crimes_stalking_v,women_crimes_stalking_r,women_crimes_rape_sec_376_i,women_crimes_rape_v,women_crimes_rape_r,women_crimes_attempt_to_commit_rape_sec_376_511_i,women_crimes_attempt_to_commit_rape_v,women_crimes_attempt_to_commit_rape_r,murder_homicide_murder_incidence,murder_homicide_murder_victims,murder_homicide_murder_rate,murder_homicide_culpable_homicide_incidence,murder_homicide_culpable_homicide_victims,murder_homicide_culpable_homicides_rate,murder_homicide_causing_death_by_negligence_incidence,murder_homicide_causing_death_by_negligence_victims,murder_homicide_causing_death_by_negligence_rate,murder_homicide_murder_incidents,complaints_total_complaints_2020,complaints_total_complaints_2021,complaints_total_complaints,complaints_share_in_percentage_2022,complaints_projected_population_lakhs,complaints_rate_of_cognizable_crime_ipc_sll,complaints_total_oral_complaints,complaints_oral_narrated_to_oc_sho,complaints_oral_distress_call_over_phone_dial_100,complaints_total_written_complaints_to_police,complaints_written_to_oc_sho,complaints_written_to_sp_senior_officers,complaints_written_electronic_form,complaints_written_complaint_to_courts,complaints_written_nhrc_and_shrc,complaints_written_scs_commissions,complaints_written_sts_commissions,complaints_written_ncw_scw,complaints_written_child_welfare_boards_commissions,complaints_suo_moto_police_complaints,complaints_other_written_complaints,complaints_total_complaints_written,complaints_total_complaints_oral,complaints_total_complaints_others,complaints_oral_share,complaints_written_share,murder_victim_to_incident_ratio,rape_victim_to_incident_ratio,year_centered,is_latest_year,population_lakhs,log_population,selected_crime_rate_sum,sentiment_avg_sentiment_polarity,sentiment_avg_sentiment_confidence,sentiment_avg_crime_intensity,sentiment_negative_sentiment_share,news_count,news_avg_news_polarity,news_negative_news_share,news_avg_news_crime_intensity
2024,Trichy,district,27.0,27.0,4.9,23.0,23.0,4.2,3.0,3.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,7.0,7.0,1.3,1.0,1.0,0.2,25.0,25.0,2.3,1.0,1.0,0.1,290.0,305.0,26.4,,,,22433,,,,10632.0,0.0,10632.0,11801.0,2740.0,1732.0,1799.0,20.0,0.0,0.0,0.0,0.0,0.0,2929.0,2581.0,,,,0.47394463513573754,0.5260553648642625,1.0,1.0,1.5,0,,2.760009940032921,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Vellore,district,12.0,12.0,1.7,12.0,12.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.6,0.0,0.0,0.0,13.0,13.0,1.4,7.0,7.0,0.8,172.0,172.0,18.8,,,,1245,,,,,,,,,,,,,,,,,,,780.0,390.0,75.0,,,1.0,1.0,1.5,0,,2.760009940032921,5.4,0.0,0.0,0.0,0.0,6.0,-0.26,0.425,2.75
2024,Villupuram,district,15.0,15.0,2.5,15.0,15.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.3,0.0,0.0,0.0,19.0,21.0,1.6,4.0,4.0,0.3,285.0,301.0,23.6,,,,43157,,,,7059.0,0.0,7059.0,36098.0,4061.0,2482.0,498.0,1.0,0.0,0.0,0.0,0.0,0.0,8469.0,20588.0,,,,0.1635655861158097,0.8364344138841903,1.105263157894737,1.0,1.5,0,,2.760009940032921,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Virudhunagar,district,19.0,19.0,3.4,9.0,9.0,1.5,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,2.0,2.0,0.3,1.0,1.0,0.2,2.0,2.0,0.4,8.0,8.0,1.4,0.0,0.0,0.0,34.0,38.0,2.9,0.0,0.0,0.0,257.0,299.0,22.5,,,,870,,,,,,,,,,,,,,,,,,,540.0,280.0,50.0,,,1.1176470588235294,1.0,1.5,0,,2.760009940032921,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Cyber Cell,special_unit,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,1,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,,,1.5,0,,2.760009940032921,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other Units,special_unit,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,210,,,,0.0,0.0,0.0,210.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,,,,0.0,1.0,,,1.5,0,,2.760009940032921,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Railway Chennai,special_unit,9.0,9.0,,9.0,9.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,15.0,15.0,,0.0,0.0,,2.0,2.0,,,,,16273,,,,0.0,0.0,0.0,16273.0,2383.0,0.0,8199.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,5559.0,,,,0.0,1.0,1.0,,1.5,0,,2.760009940032921,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Railway Trichy,special_unit,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,,1.0,1.0,,1.0,1.0,,0.0,0.0,,,,,843,,,,0.0,0.0,0.0,843.0,264.0,0.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,61.0,,,,0.0,1.0,1.0,1.0,1.5,0,,2.760009940032921,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Avadi,city,8.0,8.0,7.1,6.0,6.0,4.7,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,2.0,2.0,1.4,1.0,1.0,0.5,5.0,5.0,4.3,0.0,0.0,0.0,31.0,36.0,13.6,1.0,1.0,0.2,254.0,261.0,109.8,,,,57543,,,,23242.0,0.0,23242.0,34301.0,3329.0,3368.0,4048.0,0.0,0.0,0.0,0.0,0.0,4.0,5394.0,18157.0,,,,0.40390664372729956,0.5960933562727004,1.1612903225806452,1.0,2.5,1,,2.760009940032921,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Chennai,city,307.0,309.0,5.5,174.0,174.0,3.1,43.0,43.0,0.8,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,0.7,13.0,13.0,0.2,9.0,11.0,0.2,68.0,68.0,1.2,37.0,37.0,0.7,4.0,4.0,0.1,194.0,196.0,1.7,20.0,20.0,0.2,1108.0,1121.0,9.9,,,,12750,,,,,,,,,,,,,,,,,,,7800.0,3900.0,1050.0,,,1.0103092783505154,1.0,2.5,1,,2.760009940032921,11.0,0.0,0.0,0.0,0.0,44.0,-0.64,0.9,7.5
2025,Coimbatore City,city,43.0,43.0,4.1,41.0,41.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.2,11.0,11.0,1.1,0.0,0.0,0.0,41.0,43.0,2.0,2.0,2.0,0.1,585.0,598.0,28.2,,,,137551,,,,59490.0,0.0,59490.0,78061.0,9287.0,4743.0,17414.0,26.0,0.0,0.0,0.0,0.0,0.0,6377.0,40213.0,,,,0.4324941294501676,0.5675058705498325,1.048780487804878,1.0,2.5,1,,2.760009940032921,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Madurai City,city,72.0,72.0,8.1,5.0,5.0,0.6,67.0,67.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,2.6,0.0,0.0,0.0,50.0,52.0,3.4,0.0,0.0,0.0,360.0,382.0,24.4,,,,132978,,,,50733.0,0.0,50733.0,82245.0,5683.0,7707.0,8688.0,189.0,0.0,0.0,0.0,0.0,0.0,19025.0,40953.0,,,,0.3815142354374408,0.6184857645625592,1.04,1.0,2.5,1,,2.760009940032921,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Salem City,city,15.0,15.0,4.1,8.0,8.0,2.0,5.0,5.0,1.4,2.0,2.0,0.5,3.0,3.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,0.0,0.0,2.0,2.0,0.5,6.0,6.0,1.6,0.0,0.0,0.0,14.0,14.0,2.9,0.0,0.0,0.0,119.0,120.0,24.5,,,,42787,,,,1873.0,0.0,1873.0,40914.0,9014.0,2799.0,4319.0,9.0,0.0,0.0,0.0,0.0,0.0,6728.0,18046.0,,,,0.04377497838128404,0.9562250216187159,1.0,1.0,2.5,1,,2.760009940032921,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Tambaram,city,15.0,15.0,6.7,9.0,9.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.5,6.0,6.0,2.7,0.0,0.0,0.0,28.0,28.0,6.3,2.0,2.0,0.4,282.0,282.0,64.2,,,,58670,,,,27336.0,0.0,27336.0,31334.0,3437.0,2462.0,3779.0,0.0,0.0,0.0,0.0,0.0,0.0,3385.0,18272.0,,,,0.4659280722686211,0.5340719277313789,1.0,1.0,2.5,1,,2.760009940032921,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Thirunelveli City,city,10.0,10.0,7.5,4.0,4.0,2.8,4.0,4.0,2.8,0.0,0.0,0.0,1.0,1.0,0.8,0.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,0.4,1.0,1.0,0.4,2.0,2.0,1.2,2.0,2.0,1.2,0.0,0.0,0.0,9.0,9.0,3.4,0.0,0.0,0.0,53.0,53.0,19.2,,,,12631,,,,4102.0,0.0,4102.0,8529.0,1227.0,1413.0,799.0,30.0,12.0,0.0,0.0,0.0,0.0,2426.0,2622.0,,,,0.3247565513419365,0.6752434486580635,1.0,1.0,2.5,1,,2.760009940032921,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Tiruppur City,city,4.0,4.0,3.0,3.0,3.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,1.0,1.0,0.8,0.0,0.0,0.0,13.0,13.0,5.1,0.0,0.0,0.0,85.0,87.0,32.7,,,,16280,,,,6200.0,0.0,6200.0,10080.0,1703.0,65.0,1400.0,6.0,8.0,4.0,0.0,8.0,0.0,2658.0,4228.0,,,,0.3808353808353808,0.6191646191646192,1.0,1.0,2.5,1,,2.760009940032921,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Trichy City,city,8.0,8.0,3.3,5.0,5.0,2.0,2.0,2.0,0.9,1.0,1.0,0.2,0.0,0.0,0.0,2.0,2.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.4,0.0,0.0,0.0,10.0,10.0,2.1,0.0,0.0,0.0,88.0,93.0,17.7,,,,22967,,,,8271.0,0.0,8271.0,14696.0,2199.0,692.0,809.0,29.0,20.0,0.0,0.0,0.0,3.0,4950.0,5993.0,,,,0.36012539730918275,0.6398746026908173,1.0,1.0,2.5,1,,2.760009940032921,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Ariyalur,district,3.0,3.0,1.2,1.0,1.0,0.5,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,0.0,0.0,1.0,1.0,0.2,1.0,1.0,0.2,6.0,6.0,2.5,0.0,0.0,0.0,9.0,9.0,2.0,1.0,1.0,0.1,101.0,105.0,22.9,,,,202,,,,,,,,,,,,,,,,,,,115.0,75.0,12.0,,,1.0,1.0,2.5,1,,2.760009940032921,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Chengalpattu,district,8.0,8.0,1.2,8.0,8.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.4,0.0,0.0,0.0,17.0,18.0,1.3,4.0,5.0,0.3,216.0,233.0,16.1,,,,25476,,,,3128.0,0.0,3128.0,22348.0,2883.0,1588.0,1918.0,0.0,0.0,0.0,0.0,0.0,0.0,3889.0,12071.0,,,,0.12278222640916941,0.8772177735908306,1.0588235294117647,1.0,2.5,1,,2.760009940032921,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Coimbatore,district,24.0,24.0,1.0,24.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.4,0.0,0.0,0.0,96.0,96.0,2.0,13.0,13.0,0.3,1449.0,1500.0,30.5,,,,2990,,,,,,,,,,,,,,,,,,,1950.0,880.0,160.0,,,1.0,1.0,2.5,1,,2.760009940032921,4.4,0.0,0.0,0.0,0.0,36.0,-0.56,0.8,6.5
2025,Cuddalore,district,28.0,28.0,3.6,3.0,3.0,0.4,7.0,7.0,0.9,0.0,0.0,0.0,7.0,7.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.9,6.0,6.0,0.7,6.0,6.0,0.7,7.0,7.0,0.9,0.0,0.0,0.0,29.0,29.0,1.9,1.0,1.0,0.1,298.0,319.0,19.5,,,,19589,,,,5418.0,0.0,5418.0,14171.0,5418.0,308.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,5723.0,2640.0,,,,0.2765837970289448,0.7234162029710551,1.0,1.0,2.5,1,,2.760009940032921,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Dharmapuri,district,14.0,14.0,3.2,9.0,9.0,2.0,3.0,3.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.7,1.0,1.0,0.2,0.0,0.0,0.0,1.0,1.0,0.2,6.0,6.0,1.2,1.0,1.0,0.1,13.0,13.0,1.4,2.0,2.0,0.2,194.0,194.0,21.9,,,,25422,,,,5704.0,0.0,5704.0,19719.0,4682.0,289.0,1631.0,10.0,0.0,0.0,0.0,0.0,0.0,2849.0,10258.0,,,,0.22437259066949886,0.7756667453386831,1.0,1.0,2.5,1,,2.760009940032921,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Dindigul,district,18.0,18.0,2.9,6.0,6.0,1.0,12.0,12.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1.8,0.0,0.0,0.0,1.0,1.0,0.1,0.0,0.0,0.0,5.0,5.0,0.8,0.0,0.0,0.0,34.0,35.0,2.7,5.0,5.0,0.4,402.0,402.0,31.7,,,,60594,,,,12370.0,0.0,12370.0,48223.0,17337.0,5909.0,3337.0,15.0,25.0,18.0,2.0,42.0,1.0,3263.0,18275.0,,,,0.2041456249793709,0.7958378717364756,1.0294117647058822,1.0,2.5,1,,2.760009940032921,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Erode,district,12.0,12.0,1.8,12.0,12.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.2,0.0,0.0,0.0,20.0,21.0,1.5,2.0,2.0,0.1,362.0,378.0,27.4,,,,22656,,,,7504.0,0.0,7504.0,15151.0,2262.0,2006.0,948.0,2.0,0.0,0.0,0.0,0.0,0.0,3192.0,6743.0,,,,0.3312146892655367,0.6687411723163842,1.05,1.0,2.5,1,,2.760009940032921,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Kallakurichi,district,57.0,57.0,14.0,55.0,55.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,1.0,1.0,0.3,6.0,6.0,1.3,0.0,0.0,0.0,13.0,15.0,1.5,2.0,2.0,0.2,157.0,171.0,19.2,,,,24747,,,,5140.0,0.0,5140.0,19606.0,2061.0,1921.0,1516.0,4.0,14.0,8.0,0.0,16.0,2.0,3986.0,10078.0,,,,0.2077019436699398,0.792257647391603,1.1538461538461537,1.0,2.5,1,,2.760009940032921,30.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Kanchipuram,district,5.0,5.0,1.9,1.0,1.0,0.4,4.0,4.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,0.2,20.0,20.0,3.7,0.0,0.0,0.0,162.0,167.0,30.4,,,,25644,,,,3123.0,0.0,3123.0,22521.0,4079.0,1135.0,3367.0,0.0,0.0,0.0,0.0,0.0,0.0,2405.0,11536.0,,,,0.12178287318671034,0.8782171268132897,1.0,1.0,2.5,1,,2.760009940032921,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Kanyakumari,district,6.0,6.0,1.1,6.0,6.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.3,0.0,0.0,0.0,17.0,18.0,1.6,6.0,7.0,0.5,180.0,195.0,16.4,,,,47999,,,,7561.0,0.0,7561.0,40437.0,7561.0,8736.0,4634.0,123.0,28.0,0.0,0.0,0.0,0.0,1212.0,18144.0,,,,0.15752411508573094,0.8424550511468989,1.0588235294117647,1.0,2.5,1,,2.760009940032921,4.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Karur,district,2.0,2.0,0.5,2.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.9,1.0,1.0,0.2,10.0,10.0,1.6,1.0,1.0,0.1,193.0,198.0,30.8,,,,17394,,,,4169.0,0.0,4169.0,13225.0,1558.0,250.0,1151.0,2.0,37.0,0.0,0.0,0.0,11.0,2741.0,7476.0,,,,0.2396803495458204,0.7603196504541796,1.0,1.0,2.5,1,,2.760009940032921,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Krishnagiri,district,16.0,16.0,2.9,13.0,13.0,2.4,3.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.6,1.0,1.0,0.2,32.0,35.0,2.9,1.0,1.0,0.0,398.0,449.0,36.1,,,,28066,,,,5833.0,0.0,5833.0,22233.0,2999.0,1832.0,5885.0,0.0,0.0,0.0,0.0,0.0,0.0,4917.0,6601.0,,,,0.2078315399415663,0.7921684600584337,1.09375,1.0,2.5,1,,2.760009940032921,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Madurai,district,83.0,83.0,4.7,63.0,63.0,3.6,13.0,13.0,0.7,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.6,2.0,2.0,0.1,5.0,5.0,0.3,0.0,0.0,0.0,23.0,23.0,1.3,8.0,8.0,0.5,86.0,87.0,2.9,4.0,4.0,0.1,782.0,782.0,26.7,,,,2380,,,,,,,,,,,,,,,,,,,1520.0,720.0,140.0,,,1.0116279069767442,1.0,2.5,1,,2.760009940032921,12.5,0.0,0.0,0.0,0.0,10.0,-0.3,0.475,3.25
2025,Mayiladuthurai,district,38.0,38.0,14.1,32.0,32.0,11.9,3.0,3.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,2.0,2.0,0.6,0.0,0.0,0.0,1.0,1.0,0.4,2.0,2.0,0.6,1.0,1.0,0.4,9.0,10.0,1.0,5.0,5.0,0.5,138.0,142.0,15.4,,,,21019,,,,1713.0,0.0,1713.0,19306.0,6311.0,1565.0,1698.0,8.0,5.0,7.0,0.0,7.0,3.0,2385.0,7318.0,,,,0.08149769256387078,0.9185023074361293,1.1111111111111112,1.0,2.5,1,,2.760009940032921,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Nagapattinam,district,12.0,12.0,5.9,8.0,8.0,4.0,2.0,2.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1,1.0,1.0,0.3,0.0,0.0,0.0,1.0,1.0,0.5,4.0,4.0,1.9,2.0,2.0,0.8,8.0,8.0,2.0,2.0,2.0,0.4,70.0,103.0,17.1,,,,12354,,,,2019.0,0.0,2019.0,10335.0,656.0,1096.0,822.0,5.0,0.0,0.0,0.0,0.0,0.0,2521.0,5236.0,,,,0.16342884895580378,0.8365711510441962,1.0,1.0,2.5,1,,2.760009940032921,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Namakkal,district,18.0,18.0,3.6,18.0,18.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.3,0.0,0.0,0.0,19.0,20.0,1.9,0.0,0.0,0.0,306.0,353.0,30.2,,,,793,,,,,,,,,,,,,,,,,,,480.0,265.0,48.0,,,1.0526315789473684,1.0,2.5,1,,2.760009940032921,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Nilgiris,district,5.0,5.0,2.3,5.0,5.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.3,1.0,1.0,0.1,34.0,34.0,7.8,,,,9431,,,,2523.0,0.0,2523.0,6909.0,525.0,658.0,557.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.0,3244.0,,,,0.2675220019085993,0.7325840313858552,1.0,,2.5,1,,2.760009940032921,5.8999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Perambalur,district,40.0,40.0,23.8,36.0,36.0,21.5,3.0,3.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.7,1.0,1.0,0.3,1.0,1.0,0.3,0.0,0.0,0.0,4.0,4.0,2.3,1.0,1.0,0.7,7.0,7.0,2.0,0.0,0.0,0.0,94.0,114.0,28.4,,,,6719,,,,572.0,0.0,572.0,6147.0,997.0,86.0,628.0,4.0,11.0,0.0,0.0,0.0,16.0,1285.0,3120.0,,,,0.08513171602917101,0.914868283970829,1.0,1.0,2.5,1,,2.760009940032921,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Pudukottai,district,20.0,30.0,4.2,20.0,30.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.9,0.0,0.0,0.0,16.0,16.0,1.7,2.0,2.0,0.2,233.0,233.0,24.5,,,,24151,,,,5216.0,0.0,5216.0,18935.0,3294.0,63.0,1645.0,8.0,10.0,0.0,0.0,0.0,0.0,2391.0,11523.0,,,,0.21597449380978012,0.7840255061902198,1.0,1.0,2.5,1,,2.760009940032921,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Ramnathapuram,district,10.0,10.0,2.5,10.0,10.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.2,2.0,2.0,0.6,20.0,20.0,2.5,2.0,2.0,0.3,221.0,233.0,27.9,,,,29863,,,,8066.0,0.0,8066.0,21796.0,3218.0,4904.0,261.0,9.0,23.0,14.0,0.0,22.0,0.0,2859.0,10486.0,,,,0.2701001238991394,0.7298663898469678,1.0,1.0,2.5,1,,2.760009940032921,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
